"advanced cooling technologies, inc.",http://www.1-act.com,4
"advanced digital systems, inc.",http://www.mi-corporation.com,4
"advanced energy systems, inc.",http://www.aesys.net,11
advanced equipment corporation,www.advancedequipment.com,1
"advanced flexible composites, inc.",http://www.afconline.com/,1
"advanced fuel research, inc.",http://www.afrinc.com,16
advanced fuel systems,http://www.qualityfueltrailers.com,1
advanced fusion systems llc,www.stratum-technologies.com,4
"advanced illumination, inc.",https://www.advancedillumination.com,2
advanced research corporation,http://www.arcnano.com,2
advanced research corporation,http://www.oregonarc.com,2
"advanced simulation technology, inc.",http://www.asti-usa.com,1
"advanced technologies group, inc.",http://www.atginc.com,1
"advanced technology, inc.",http://www.atilaminates.com,4
"advanced thermal systems, inc.",www.advancedthermal.net,1
"advancetec industries, inc.",www.advancetec.com,1
"advent aerospace, inc.",http://www.adventaerospace.com,1
"advis, inc.",http://www.advis-inc.com,3
"aechelon technology, inc.",http://www.aechelon.com,5
aehr test systems,https://www.aehr.com,14
aero-tech light bulb co.,http://www.aerolights.com,1
"aerovironment, inc.",http://www.aerovironment.com,84
"aerovironment, inc.",http://www.avinc.com,168
"affymetrix, inc.",http://www.affymetrix.com,76
"aftco mfg. co., inc.",http://www.aftcobluewater.com,2
"ag energy solutions, inc.",www.ag.energy,1
"ag-defense systems, inc.",http://www.agdefensesystems.com,1
"agdia, inc.",www.agdia.com,1
"aggreko, llc",http://www.aggreko.com,4
"aggreko, llc",http://www.aggreko.com/northamerica,2
"agiltron, inc.",http://www.agiltron.com/,5
"ahram biosystems, inc.",http://www.ahrambio-us.com/,1
"air concepts, inc.",http://www.airconceptsincofvirginia.com,2
"air control industries, inc.",www.aircontrolindustries.com,1
air liquide,http://www.airliquide.com,2
air logistics corporation,www.airlog.com,3
air monitor corporation,http://www.airmonitor.com,2
"air squared, inc.",airsquared.com,4
"air systems international, inc.",http://www.airsystems.com,1
"air techniques, inc.",http://www.airtechniques.com,7
"air-lock, incorporated",http://www.airlockinc.com,2
"airborne athletics, inc.",http://www.airborneathletics.com,1
"aircuity, inc.",http://www.aircuity.com,3
airecon manufacturing corp.,https://www.airecon.com,1
"airflow catalyst systems, inc.",http://www.airflowcatalyst.com,1
"airgain, inc.",www.airgain.com,6
"airmo, inc.",http://www.airmo.com/,1
"airspan networks, inc.",http://www.airspan.com,7
"akermin, inc.",www.akermin.com,4
"akervall technologies, inc.",http://www.sisuguard.com,1
alar engineering corporation,www.alarcorp.com,16
"albany engineered composites, inc.",http://www.albint.com/aec,7
"alcohol monitoring systems, inc.",http://www.scramsystems.com,6
aleddra inc.,www.aleddra.com,2
"alexx, inc.",http://www.finderskeypurse.com,1
algenol biotech llc,http://www.algenol.com/,3
"alivecor, inc.",www.alivecor.com,5
"all seasons feeders, inc.",http://www.allseasonsfeeders.com,3
"all systems designed solutions, inc.",http://www.allsystemsonline.com,2
all-american hose llc,http://www.all-americanhose.com,1
allegheny bradford corporation,http://www.alleghenybradford.com,1
"allen filters, inc.",http://www.agcinternational.com,1
alliant techsystems inc.,http://www.orbitalatk.com,160
"allied healthcare products, inc.",https://www.alliedhpi.com,9
alloy engineering company,http://www.thermowells.com,1
alluviam llc,http://www.alluviam.com,4
alpha corporation,http://www.alphacorpsecurity.com,22
"alpha omega technologies, inc.",http://www.aotechinc.com,2
"alpha-tec systems, inc.",http://www.alphatecsystems.com,1
"alphabet energy, inc.",http://www.alphabetenergy.com,6
"alphamicron, inc.",http://www.alphamicron.com,7
"alphatec spine, inc.",www.alphatecspine.com,19
"alps south, llc",http://easyliner.com/,3
"altaeros energies, inc.",http://www.altaerosenergies.com,3
"altarock energy, inc.",www.altarockenergy.com,4
"alterg, inc.",http://www.alterg.com/,4
altergy systems,www.altergy.com,5
altor bioscience corporation,http://www.altorbioscience.com,8
"altus brands, llc",www.altusbrands.com,1
"aluma-form, inc.",alumaform.com,8
alzeta corporation,http://alzeta.com,18
amastan technologies llc,www.amastan.com,6
ambri inc.,http://www.ambri.com/,3
ambu inc.,http://www.ambuusa.com,5
amedica corporation,http://www.amedica.com,7
"amendia, inc.",amendia.com,12
"amerasia international technology, inc.",http://www.aitechnology.com,14
"american access, inc.",http://www.aaramps.com,1
american bio medica corporation,http://www.abmc.com,1
"american biosystems, inc.",http://www.americanbiosystems.com,2
"american chemical technologies, inc.",http://www.americanchemtech.com,1
american crane & equipment corporation,http://www.americancrane.com,1
"american dryer, inc.",http://www.americandryer.com,1
"american eagle instruments, inc.",www.am-eagle.com,2
american excelsior company,www.americanexcelsior.com,4
american gnc corporation,http://www.americangnc.com,22
"american industries, inc.",http://www.americanindustries.com,29
"american magnetics, inc.",http://www.americanmagnetics.com,1
"american mine research, inc.",amr-sales.com,1
american orthodontics corporation,www.americanortho.com,2
american pacific corporation,ampac.us,1
american panel corporation,http://www.american-panel.com,14
american polywater corporation,http://www.polywater.com,2
"american semiconductor, inc.",http://www.americansemi.com,7
american shizuki corporation,http://www.ascapacitor.com,2
american systems corporation,http://www.2asc.com,1
"american tel-a-systems, inc.",www.amtelco.com,5
"americhip, inc.",www.americhip.com,1
"amglo kemlite laboratories, inc.",www.amglo.com,1
"amigo mobility international, inc.",http://www.myamigo.com,6
"amos press, inc.",http://www.amosmedia.com,1
"ampcare, llc",www.ampcarellc.com,2
"amplicon express, inc.",http://www.amplicon-express.com,1
"amprius, inc.",http://www.amprius.com,28
"amri ssci, llc",www.ssci-inc.com www.amriglobal.com,1
amtelco,www.amtelco.com,2
anacom medtek,http://www.anacom-medtek.com,1
analysis first llc,http://www.analysis1st.com,1
"analytical engineering, inc.",http://www.aei-tech.com,4
"analytical services & materials, inc.",http://www.asm-usa.com,1
"anaqua, inc.",www.anaqua.com,1
"anaren, inc.",http://www.anaren.com,10
anasys instruments corp.,http://www.anasysinstruments.com,1
"andela tool & machine, inc.",http://www.andelaproducts.com,3
"andrew kalotay associates, inc.",http://www.kalotay.com,1
"angel secure networks, inc.",http://www.angelsecurenetworks.com,3
"angioadvancements, llc",www.angioadvancements.com,1
"anguil environmental systems, inc.",http://www.anguil.com,1
"animal care systems, inc.",http://www.animalcaresystems.com,5
"anova furnishings, inc.",www.anovafurnishings.com,2
"ansun biopharma, inc.",http://www.ansunbiopharma.com/,3
"anthrotronix, inc.",https://www.atinc.com,7
"aoti, inc.",http://www.aotinc.net,30
"apogee designs, ltd.",www.apogeedesigns.com,4
"appareo systems, llc",http://www.appareo.com/,3
"applied cardiac systems, inc.",www.appliedcardiacsystems.com,1
"applied concepts, inc.",http://www.stalkerradar.com,4
"applied nanostructures, inc.",www.appnano.com,1
"applied optical systems, inc.",https://www.occfiber.com,4
"applied research associates, inc.",http://www.ara.com,289
"applied separations, inc.",http://www.appliedseparations.com,1
"applied specialties, inc.",http://www.rfdepot.com/,2
"applied systems, inc.",www.appliedsystemsinc.net,7
"applied technical systems, inc.",https://www.atsid.com,1
"applied voice & speech technologies, inc.",www.avst.com,2
"appthority, inc.",http://www.appthority.com,7
"aqs, inc.",www.aqsnet.com,1
"aqua-aerobic systems, inc.",www.aqua-aerobic.com,33
"aqua-chem, inc.",http://aqua-chem.com,34
"arboc specialty vehicles, llc",http://www.arbocsv.com,1
arbor vita corporation,http://www.arborvita.com,1
archive corporation,http://www.archivecorp.com,33
"ardiem medical, inc.",http://www.ardiemmedical.com,1
"ares, inc.",www.aresinc.net,17
"argent international, inc.",www.argent-international.com,2
"argon medical devices, inc.",http://www.argonmedical.com,3
"argonaut inflatable research and engineering, inc.",https://aireindustrial.net,1
"ari industries, inc.",http://www.ariindustries.com,1
"ariel premium supply, inc.",www.arielpremium.com,1
ariens company,www.ariensco.com,11
"aries electronics, inc.",http://www.arieselec.com,6
"arista networks, inc.",http:///www.arista.com,2
arnouse digital devices corp.,www.addc.net,1
"arobotech systems, inc.",http://www.arobotech.com,3
"arteriocyte medical systems, inc.",http://arteriocyte.com/,4
artos engineering company,https://www.artosnet.com,11
"ascendant engineering solutions, llc",http://www.aesaustin.com,1
"ascent solar technologies, inc.",www.ascentsolar.com,2
"ascentgene, inc.",http://www.ascentgene.com,1
"ashbury international group, inc.",http://www.ashburyprecisionordnance.com,5
"asi datamyte, inc.",www.asidatamyte.com,1
"asm america, inc.",www.asm.com,58
"aspen avionics, inc.",http://www.aspenavionics.com/,4
assa abloy inc.,www.assaabloy.com,5
"assa group, inc.",http://www.enwork.com,3
"assay technology, inc.",http://www.assaytech.com,1
assembled products corporation,assembledproducts.com,4
associated equipment corporation,http://www.associatedequip.com,8
associated spring raymond,http://www.asraymond.com,1
"assured information security, inc.",http://www.ainfosec.com,6
"ast products, inc.",http://www.astp.com,2
astro tool corp.,http://astrotool.com,1
astronautics corporation of america,www.astronautics.com,10
"atalasoft, inc.",http://www.atalasoft.com,1
"athena technologies, inc.",http://www.athenatechnologies.com,2
"ati industrial automation, inc.",http://www.ati-ia.com,10
"atkins & pearce, inc.",http://www.atkinsandpearce.com,3
"atlantic construction fabrics, inc.",acfenvironmental.com,3
"atlantic design, inc.",http://www.calladi.com,1
atlantic signal llc,http://www.atlanticsignal.com,2
atlantic ultraviolet corporation,http://www.ultraviolet.com,1
"atlas devices, llc",www.atlasdevices.com,1
"atlas technologies, inc.",http://www.atlasuhv.com,10
"atlas technologies, inc.",https://www.atlas-tech.com,10
"atonometrics, inc.",http://www.atonometrics.com,4
"atricure, inc.",http://www.atricure.com,28
"atrp solutions, inc.",http://www.atrpsolutions.com,5
"attivio, inc.",http://www.attivio.com,4
"attivo networks, inc.",www.attivonetworks.com,1
audavi corporation,http://www.audavi.com,1
"audio precision, inc.",http://www.ap.com,6
"audioeye, inc.",http://www.audioeye.com,3
aurora flight sciences corporation,http://www.aurora.aero,81
"aurora imaging technology, inc.",http://www.auroramri.com,1
"aurora optics, inc.",http://www.aurora-optics.com,1
"aurrion, inc.",http://www.aurrion.com,8
"aushon biosystems, inc.",http://www.aushon.com,1
authentidate holding corp.,http://www.authentidate.com,1
autoclear llc,http://www.autoclear.com,2
"autoimmune technologies, llc",http://www.autoimmune.com,1
"automated media processing solutions, inc.",http://www.equilibrium.com,2
automated medical products corp.,http://www.ironintern.com,1
"automatic timing & controls, inc.",www.automatictiming.com,3
"automation technology, inc.",http://www.atiflorida.net,6
"automation technology, inc.",http://www.automationtechnologyinc.com,6
"automation technology, inc.",www.atidayton.com,6
"automotive technology, inc.",http://www.automotivetechnology.com,2
autoquip corporation,www.autoserviceequip.com,2
"autoscan, inc.",www.autoscaninc.com,1
"avantech, inc.",http://www.avantechinc.com,6
avery aerospace corporation,http://www.averyaerospace.com,1
avery dennison corporation,http://www.averydennison.com/en/home.html,300
avery dennison corporation,www.averydennison.com,300
"aviat u.s., inc.",http://www.aviatnet.com/,20
"avinger, inc.",www.avinger.com,4
avo multi-amp corporation,http://www.megger.com,4
avx aircraft company,www.avxaircraft.com,1
"aware, inc.",http://www.aware.com,43
awarepoint corporation,http://www.awarepoint.com/,3
"axion biosystems, inc.",http://www.axionbiosystems.com,5
azimuth corporation,http://www.azimuth-corp.com,1
"azul systems, inc.",http://www.azulsystems.com,84
"b-k lighting, inc.",www.bklighting.com,9
"b3c fuel solutions, llc",www.b3cfuel.com,1
"bacharach, inc.",www.mybacharach.com,9
"baier marine company, inc.",http://www.baiermarine.com,2
ballistics technology international ltd.,https://www.ballisticstech.com,1
"ballymore company, inc.",www.ballymore.com,1
"bancroft bag, inc.",www.bancroftbag.com,1
"barcoding, inc.",http://www.barcoding.com,2
barnes group inc.,http://www.asraymond.com,17
barnhardt manufacturing company,www.barnhardt.net,2
"barnhart industries, inc.",0061872,2
"baron services, inc.",http://www.baronweather.com,4
"barrier free lifts, inc.",http://www.barrierfreelifts.com,1
"barrier products, llc",http://www.bioseal.com,1
"barry industries, inc.",http://www.barryind.com,1
"barudan america, inc.",www.barudanamerica.com,1
basis technology corporation,http://www.basistech.com,3
"battlefield telecommunications systems, llc",http://www.unleashbts.com,2
"bauer, inc.",http://www.bauerct.com,11
"baxano surgical, inc.",baxanosurgical.com,4
"bay genomics, llc",https://www.baygenomics.com,1
"bayspec, inc.",http://www.bayspec.com/,6
"beacon industries, inc.",http://www.beacongp.com,2
"beacon industries, inc.",http://www.beaconind.com,2
"beacon industries, inc.",http://www.beacontechnology.com,2
"beaver aerospace & defense, inc.",http://www.beaver-online.com,1
becker orthopedic appliance company,https://www.beckerorthopedic.com,2
"becklin holdings, inc.",http://www.ecscase.com,5
"beckman coulter, inc.",http://www.beckmancoulter.com,81
"becton, dickinson and company",http://www.bdbiosciences.com/,599
bedford signals corporation,http://www.bedfordsignals.com,1
"belco packaging systems, inc.",www.belcopackaging.com,3
"bell environmental services, inc.",http://www.bell-environmental.com,1
bellofram corporation,www.marshbellofram.com,6
belmont instrument corporation,www.belmontinstrument.com,4
ben hughes communication products co.,http://www.cableprep.com,4
"benvenue medical, inc.",http://www.benvenuemedical.com,2
"berenfield containers, inc.",http://www.berenfield.com,1
"berkshire powertech, inc.",http://www.berkshirepowertech.com,1
"bespoke, inc.",www.bespoke-pro.com,3
"best medical international, inc.",www.teambest.com,5
"bh electronics, inc.",http://www.bhelectronics.com,7
"big switch networks, inc.",www.bigswitch.com,9
"bio med sciences, inc.",http://www.silon.com/,1
bio/data corporation,www.biodatacorp.com,13
"biocardia, inc.",http://www.biocardia.com,8
"biocryst pharmaceuticals, inc.",www.biocryst.com,3
"biodex medical systems, inc.",http://www.biodex.com,2
"biologics, inc.",http://www.biologics-inc.com/,2
"biolytic lab performance, inc.",http://www.biolytic.com,2
"biomedical enterprises, inc.",http://www.bme-tx.com/,3
bioo scientific corporation,http://www.biooscientific.com,3
"biophysics assay laboratory, inc.",http://www.biopal.com,1
"biorep technologies, inc.",http://www.biorep.com/,3
"biosafe engineering, llc",http://www.biosafeengineering.com,1
"bioscience international, inc.",http://www.biosci-intl.com,2
"biosonics, inc.",biosonicsinc.com,6
"biosynthetic technologies, llc",http://www.biosynthetic.com,1
"biotime, inc.",http://www.biotimeinc.com,8
bishop-wisecarver corporation,http://www.bwc.com,1
"bitmicro networks, inc.",http://www.bitmicro.com,9
bitrode corporation,www.bitrode.com,10
"bivio networks, inc.",http://www.bivio.net/,1
"black diamond equipment, ltd. inc.",http://www.blackdiamondequipment.com/,22
"blackrock microsystems, llc",http://www.blackrockmicro.com/,1
"blackstone medical, inc.",http://www.orthofix.xom,1
"blade-tech industries, inc.",www.blade-tech.com,1
"block and company, inc.",http://www.blockandcompany.com,4
"blood cell storage, inc.",safesens.com,4
bloom energy corporation,http://www.bloomenergy.com,161
"blue pillar, inc.",http://www.bluepillar.com,2
"blue sea systems, inc.",www.bluesea.com,2
"blue spark technologies, inc.",www.bluesparktechnologies.com,10
"bluespec, inc.",http://www.bluespec.com,4
"bluetick, inc.",http://www.bluetickinc.com,2
"blumberg industries, inc.",http://www.fineartlamps.com/,3
"bmb enterprises, inc.",www.bmb-enterprisesinc.com,3
"bnnt, llc",www.bnnt.com,1
"bob barker company, inc.",https://www.bobbarker.com,1
"bodycote imt, inc.",www.bodycote.com,1
"bollente companies, inc.",bollentecompanies.com,1
bolt technology corporation,http://www.bolt-technology.com,14
"boschma research, inc.",www.boschmaresearch.com,1
"bounce imaging, inc.",http://www.bounceimaging.com/,2
"bourn & koch, inc.",http://www.bourn-koch.com,2
"brainscope company, inc.",http://www.brainscope.com,4
branson ultrasonics corporation,http://www.bransonultrasonics.com,34
"bras to help save the ta tas, llc",www.medebra.com,1
"bravo company usa, inc.",http://www.bravocompanyusa.com,4
"breaching technologies, inc.",https://www.breachingtechnologies.com,2
"breault research organization, inc.",http://www.breault.com,6
"brechtel manufacturing, inc.",http://www.brechtel.com,1
"breg, inc.",http://www.breg.com,15
"bren-tronics, inc.",http://www.bren-tronics.com,6
bright solutions inc.,http://www.brightsolutions.com,11
"brill hygienic products, inc.",www.brillseat.com,2
brimrose corporation of america,https://www.brimrose.com,2
"broadata communications, inc.",http://www.broadatacom.com,1
"broadview networks, inc.",http://www.broadviewnet.com,2
brodart co.,http://www.shopbrodart.com,3
brookefield hunter incorporated,http://www.walknchair.com,2
brookville equipment corporation,http://www.brookvillecorp.com,1
brother international corporation,http://www.brother.com,8
"brownmed, inc.",http://www.brownmed.com,1
brp us inc.,http://www.evinrude.com,13
"bruno independent living aids, inc.",www.bruno.com,4
btu research llc,http://www.bturesearch.com,1
buglab llc,http://www.buglab.com/,1
bunting magnetics co.,www.buntingmagnetics.com,3
"burke, inc.",http://www.pacesaver.com,2
burns controls company,www.burnscontrols.com,1
"business access, llc",http://www.business-access.com,1
butech bliss,http://www.butechbliss.com,3
butler national corporation,www.butlernational.com,1
"c & k systems, inc.",http://www.indefensesecurity.com,4
c change surgical llc,http://www.cchangesurgical.com,4
"c products defense, inc.",https://www.cpdmags.com,1
"c speed, llc",http://www.cspeed.com,2
"c-lock, inc.",c-lockinc.com,3
"cadence biomedical, inc.",www.cadencebiomedical.com,2
"calabazas creek research, inc.",http://www.calcreek.com,5
"caldwell tanks, inc.",https://www.caldwelltanks.com,6
"california industrial facilities resources, inc.",www.camss.com,3
"calmar optcom, inc.",http://www.calmarlaser.com,3
calspan corporation,www.calspan.com,32
"cami research, inc.",http://www.camiresearch.com,1
"campbell scientific, inc.",www.campbellsci.com,2
"cancer diagnostics, inc.",http://www.cancerdiagnostics.com,2
candela corporation,syneron-candela.com,7
"cannon boiler works, inc.",http://www.cannonboilerworks.com,2
cannon equipment company,http://www.cannonequipment.com,8
"cao group, inc.",http://www.caogroup.com,19
capstone turbine corporation,http://www.microturbine.com,50
"captive-aire systems, inc.",http://www.captiveaire.com,2
cardiac science corporation,http://www.cardiacscience.com,11
cardiobeat.com,http://www.cardiolertsystems.com,2
"cardiocommand, inc.",www.cardiocommand.com,1
"cardiovascular systems, inc.",http://www.csi360.com,8
"cardiva medical, inc.",http://www.cardivamedical.com/,1
"care giver support products, llc",www.fawssit.com,1
"caringo, inc.",www.caringo.com,11
"carl zeiss meditec, inc.",http://www.meditec.zeiss.com,12
"carlin combustion technology, inc.",www.carlincombustion.com,1
"carson optical, inc.",http://carsonoptical.com/,5
"carton service, incorporated",www.pharmapackagingsolutions.com,1
"carver scientific, inc.",http://www.carversci.com,4
"cascade designs, inc.",http://www.cascadedesigns.com,8
"cascade designs, inc.",www.cascadedesigns.com,8
"cascade designs, inc.",www.varilite.com,8
"cascade orthopedic supply, inc.",www.cascade-usa.com,1
"casco manufacturing solutions, inc.",www.cascomfg.com,1
"case, llc",http://www.case-llc.com,15
"cashco, inc.",http://www.cashco.com,12
catalytic combustion corporation,http://www.catalyticcombustion.com,3
"cavium, inc.",http://www.caviumnetworks.com,34
cbs,http://www.cbsimaging.com,2
ccs inc.,www.ccsgis.com,25
ceeco,http://www.ceeco.net,3
cei,http://www.cei-az.com,1
cei,http://www.commeng.com,1
cellantenna corporation,http://cellantenna.com,1
"cellerant therapeutics, inc.",http://www.cellerant.com,2
celltrust corporation,http://www.celltrust.com,3
"celonova biosciences, inc.",www.celonova.com,4
central mine equipment company,www.cmeco.com,2
centrify corporation,https://www.centrify.com,6
"centripetal networks, inc.",centripetalnetworks.com,4
century geophysical corporation,www.century-geo.com,2
"century, inc.",http://www.centinc.com,6
"ceres technologies, inc.",http://www.cerestechnologies.com,1
cerus corporation,www.cerus.com,21
"ceterix orthopaedics, inc.",www.ceterix.com,4
"cfc, inc.",http://www.columbusfoods.com,7
cfd research corporation,http://www.cfdrc.com,21
"chalfant sewing fabricators, inc.",http://www.chalfantusa.com,2
"champion technologies, inc.",http://www.stillchampion.com,8
"chargepoint, inc.",http://www.chargepoint.com/,40
"charles industries, ltd.",http://www.charlesindustries.com,4
"charles river analytics, inc.",http://www.cra.com,1
"chase industries, inc.",http://www.chasedoors.com,2
"chatsworth products, inc.",http://www.chatsworth.com,19
chembridge corporation,http://chembridge.com,9
chemcut corporation,www.chemcut.net,20
"chemetrics, inc.",http://www.chemetrics.com,6
chemimage corporation,www.chemimage.com,44
"cheringal associates, inc.",www.controlgroupusa.com,1
chicago dryer company,http://www.chidry.com,2
"chicago tag & label, inc.",http://www.chicagotag.com,1
"choice spine, lp",www.choicespine.com,3
chroma technology corp.,http://www.chroma.com,1
"chromalox, inc.",www.chromalox.com,5
"chromatin, inc.",http://www.chromatininc.com,4
"chromatography research supplies, inc.",http://www.chromres.com,1
"cianna medical, inc.",http://www.ciannamedical.com,3
circadence corporation,http://www.circadence.com,4
"circuit check, inc.",https://www.circuitcheck.com,2
cirrascale corporation,http://www.cirrascale.com,3
clarity,http://www.clarity-ventures.com,2
"clark technology systems, inc.",clarkts.com,4
"clarke mosquito control products, inc.",www.clarke.com,5
"classic ice, llc",www.icekingaz.com,1
clay and bailey manufacturing company,http://www.claybailey.com,1
"clear creek systems, inc.",http://www.clearcreeksystems.com,2
"clear solutions, inc.",http://www.clearsolutionscorp.com,1
"clearcube technology, inc.",http://www.clearcube.com,20
"clearfield, inc.",http://www.clearfieldconnection.com,4
clearsign combustion corporation,http://www.clearsigncombustion.com,7
cleaveland/price inc.,http://www.cleavelandprice.com,6
"clemco products, inc.",http://www.wallybags.com,1
cleveland medical devices inc.,https://www.clevemed.com,6
"cleversafe, inc.",http://www.cleversafe.com,14
"climax portable machine tools, inc.",https://www.cpmt.com,7
"clinical image retrieval systems, inc.",http://www.gaitrite.com,1
cmp industries llc,http://www.nobilium.com,1
"cmt materials, inc.",https://www.cmtmaterials.com,1
"coast marine & industrial supply, inc.",http://www.coastmarineonline.com,1
"code 3, inc.",http://www.code3pse.com,9
"cogenra solar, inc.",www.cogenra.com,2
"cognionics, inc.",www.cognionics.com,1
"coherent logix, incorporated",http://www.coherentlogix.com,16
"coherix, inc.",http://www.coherix.com,2
"cohesive knowledge solutions, inc.",http://www.getcontrol.net,2
"colamco, inc.",http://www.colamco.com,4
cole parmer instrument company,www.coleparmer.com,1
"collegenet, inc.",http://corp.collegenet.com,4
"colonial metals, inc.",http://www.colonialmetals.com,2
"colorado lining international, inc.",www.coloradolining.com,1
"columbia energy & environmental services, inc.",http://www.columbia-energy.com,2
"columbia helicopters, inc.",http://www.colheli.com,1
"columbia technologies, llc",http://www.columbiatechnologies.com,2
columbus mckinnon corporation,http://www.cmworks.com,21
columbus mckinnon corporation,www.cmworks.com,21
comar,http://www.coastmarineonline.com,1
"combat medical systems, llc",http://www.combatmedicalsystems.com,3
combined fluid products company,http://www.cfpco.com,2
"combustion associates, inc.",http://www.cai3.com,2
combustion research corporation,www.combustionresearch.com,7
community power corporation,http://www.gocpc.com,3
"complete genomics, inc.",http://www.completegenomics.com,4
"compliance consultants, inc.",http://www.ccicomply.net,2
"compliance meds technologies, llc",www.clevercaprx.com,1
"composite technology development, inc.",http://www.ctd-materials.com,11
"composite technology, inc.",http://www.rotorblades.com,2
compressor engineering corporation,http://www.tryceco.com,1
"compumeric engineering, inc.",http://www.compumeric.com,5
"computer design, inc.",http://www.strikersystems.com,3
"computerized screening, inc.",www.computerizedscreening.com,2
"comsonics, inc.",http://www.comsonics.com,7
comtek,http://www.comtechnologies.com,1
comtorgage corporation,www.comtorgage.com,2
"con-wal, inc.",http://www.swsalesco.com,1
"concepts nrec, llc",www.conceptsnrec.com,2
concurrent computer corporation,http://www.ccur.com,7
concurrent computer corporation,https://www.ccur.com,7
concurrent computer corporation,www.ccur.com,7
"conductive composites company, l.l.c.",http://www.conductivecomposites.com,3
"conductive containers, inc.",http://www.corstat.com,2
"confluence energy, llc",http://www.confluenceenergy.com,2
"conformis, inc.",http://www.conformis.com,1
"conner athletic products, inc.",http://www.power-lift.com,1
"connor sport court international, llc",http://www.sportcourt.com,5
"consolidated engineering company, inc.",http://www.cec-intl.com,9
"conspectus, inc.",http://www.conspectusinc.com,1
"construction forms, inc.",www.conforms.com,4
container products corporation,http://www.c-p-c.net,6
"continental datalabel, inc.",datalabel.com,3
"continuum electro-optics, inc.",http://www.continuumlasers.com,2
"contractors & industrial supply company, inc.",http://www.electrode-handling.com,1
control chief corporation,http://www.controlchief.com,1
"control components, inc.",http://www.controlcomponentsinc.com,33
"control medical technology, llc",https://www.aspirationmedical.com,1
"control module, inc.",www.controlmod.com,13
"control systems research, inc.",http://www.csr-fl.com,1
"controltek, inc.",www.controltek.com,3
convoy solutions llc,http://www.idleair.com,2
"cool energy, inc.",http://www.coolenergy.com,7
"cool frootz, llc",https://froozer.com,1
"coolsystems, inc.",http://www.gameready.com,4
cooper environmental services llc,http://cooperenvironmental.com/,3
"coopersurgical, inc.",http://www.coopersurgical.com,2
"copper mountain technologies, llc",www.coppermountaintech.com,1
"core distribution, inc.",http://www.core-distribution.com/,6
"core health & fitness, llc",www.corehandf.com,1
core security technologies,http://www.coresecurity.com,1
"coretest systems, inc.",www.coretest.com,2
"corium international, inc.",http://www.coriumgroup.com,8
"cornell-dubilier marketing, inc.",www.cde.com,1
"corrisoft, llc",www.corrisoft.com,1
"corry contract, inc.",http://www.corrycontract.com,1
cortana corporation,www.cortana.com,4
cortec corporation,http://www.cortecvci.com,15
"cortek, inc.",http://www.cortek.com,9
"cosco, inc.",http://www.coscohawaii.com,35
"cosco, inc.",www.coscofence.com,35
"cosmed group, inc.",http://www.cosmedgroup.com,4
"cosmedent, inc.",http://www.cosmedent.com,1
